id_transaction;name_customer;name_product;quantity_sold;date_transaction;category_product;unit_price;transaction_amount;region;id_seller
T8192;Customer2;Garden Bench;2;2021-06-17;Garden;158.28;316.56;North-East;S6
T8193;Customer9;Electric Grill;5;2021-04-04;Home Appliances;269.68;1348.4;Central;S5
T8194;Customer22;Coffee Machine;6;2021-03-24;Home Appliances;488.53;2931.18;East;S3
T8195;Customer23;Garden Hose;7;2021-12-07;Garden;80.36;562.52;South-East;S7
T8196;Customer19;Lawn Mower;7;2021-08-26;Garden;319.8;2238.6;North-West;S8
T8197;Customer25;Humidifier;3;2021-04-01;Home Appliances;267.02;801.06;South-East;S7
T8198;Customer23;E-reader;9;2021-12-03;Electronics;124.11;1116.99;South-East;S7
T8199;Customer6;E-reader;2;2021-04-15;Electronics;124.11;248.22;South;S2
T8200;Customer23;Garden Bench;10;2021-05-17;Garden;158.28;1582.8;South-East;S7
T8201;Customer16;Smart Home Hub;6;2021-04-17;Electronics;436.04;2616.24;East;S3
T8202;Customer21;Hair Dryer;3;2021-04-19;Home Appliances;466.13;1398.39;West;S4
T8203;Customer3;Patio Heater;7;2021-04-30;Garden;264.27;1849.89;South;S2
T8204;Customer29;Coffee Machine;2;2021-05-12;Home Appliances;488.53;977.06;South-East;S7
T8205;Customer17;Laptop;7;2021-10-26;Electronics;286.36;2004.52;West;S4
T8206;Customer28;Refrigerator;2;2021-02-16;Home Appliances;177.97;355.94;Central;S5
T8207;Customer19;Garden Fork;3;2021-09-28;Garden;445.02;1335.06;North-West;S8
T8208;Customer28;VR Headset;3;2021-03-31;Electronics;421.47;1264.41;Central;S5
T8209;Customer20;Digital Camera;5;2021-08-30;Electronics;106.29;531.45;South;S2
T8210;Customer27;Laptop;9;2021-03-31;Electronics;286.36;2577.24;Central;S5
T8211;Customer19;Garden Bench;7;2021-03-27;Garden;158.28;1107.96;North-West;S8
T8212;Customer7;Garden Bench;10;2021-11-16;Garden;158.28;1582.8;North-West;S8
T8213;Customer1;Blender;1;2021-11-07;Home Appliances;448.75;448.75;South-East;S7
T8214;Customer18;Humidifier;7;2021-10-31;Home Appliances;267.02;1869.14;North-East;S6
T8215;Customer2;Bread Maker;9;2021-11-23;Home Appliances;97.27;875.43;North-East;S6
T8216;Customer21;Pruning Shears;1;2021-04-07;Garden;182.53;182.53;West;S4
T8217;Customer17;Garden Sculpture;7;2021-05-08;Garden;174.01;1218.07;West;S4
T8218;Customer11;Rain Barrel;1;2021-03-24;Garden;474.58;474.58;Central;S5
T8219;Customer28;Action Camera;2;2021-07-07;Electronics;67.45;134.9;Central;S5
T8220;Customer14;Washing Machine;6;2021-05-31;Home Appliances;175.81;1054.86;North-West;S8
T8221;Customer14;Toaster;10;2021-04-10;Home Appliances;472.73;4727.3;North-West;S8
T8222;Customer20;Garden Fork;4;2021-01-30;Garden;445.02;1780.08;South;S2
T8223;Customer26;Washing Machine;1;2021-09-26;Home Appliances;175.81;175.81;North;S1
T8224;Customer18;VR Headset;1;2021-10-25;Electronics;421.47;421.47;North-East;S6
T8225;Customer22;Garden Sculpture;5;2021-06-09;Garden;174.01;870.05;East;S3
T8226;Customer11;Garden Bench;4;2021-03-27;Garden;158.28;633.12;Central;S5
T8227;Customer21;Bread Maker;1;2021-03-09;Home Appliances;97.27;97.27;West;S4
T8228;Customer29;Humidifier;2;2021-01-08;Home Appliances;267.02;534.04;South-East;S7
T8229;Customer22;Patio Umbrella;6;2021-11-19;Garden;391.96;2351.76;East;S3
T8230;Customer16;Toaster;8;2021-07-07;Home Appliances;472.73;3781.84;East;S3
T8231;Customer12;Solar Light;7;2021-06-18;Garden;497.68;3483.76;North-East;S6
T8232;Customer26;Projector;9;2021-05-17;Electronics;498.57;4487.13;North;S1
T8233;Customer29;Wearable Fitness Tracker;2;2021-03-10;Electronics;383.13;766.26;South-East;S7
T8234;Customer17;Wheelbarrow;3;2021-07-08;Garden;197.72;593.16;West;S4
T8235;Customer22;Garden Fork;4;2021-08-27;Garden;445.02;1780.08;East;S3
T8236;Customer13;Noise Cancelling Headphones;4;2021-02-19;Electronics;398.86;1595.44;East;S3
T8237;Customer19;Solar Light;6;2021-06-19;Garden;497.68;2986.08;North-West;S8
T8238;Customer15;Wireless Charger;7;2021-10-24;Electronics;347.48;2432.36;South-East;S7
T8239;Customer16;Hair Dryer;8;2021-01-12;Home Appliances;466.13;3729.04;East;S3
T8240;Customer7;Action Camera;4;2021-05-26;Electronics;67.45;269.8;North-West;S8
T8241;Customer16;Air Fryer;8;2021-07-01;Home Appliances;172.82;1382.56;East;S3
T8242;Customer29;VR Headset;2;2021-02-28;Electronics;421.47;842.94;South-East;S7
T8243;Customer15;Smartwatch;8;2021-06-16;Electronics;133.49;1067.92;South-East;S7
T8244;Customer28;Patio Heater;7;2021-05-27;Garden;264.27;1849.89;Central;S5
T8245;Customer20;Patio Heater;5;2021-06-18;Garden;264.27;1321.35;South;S2
T8246;Customer18;Drone;8;2021-05-27;Electronics;373.0;2984.0;North-East;S6
T8247;Customer5;Humidifier;7;2021-03-16;Home Appliances;267.02;1869.14;Central;S5
T8248;Customer4;Coffee Machine;8;2021-07-29;Home Appliances;488.53;3908.24;South-West;S9
T8249;Customer29;Garden Hose;10;2021-10-12;Garden;80.36;803.6;South-East;S7
T8250;Customer5;Electric Grill;1;2021-02-03;Home Appliances;269.68;269.68;Central;S5
T8251;Customer15;Refrigerator;1;2021-11-06;Home Appliances;177.97;177.97;South-East;S7
T8252;Customer2;Lawn Mower;4;2021-01-23;Garden;319.8;1279.2;North-East;S6
T8253;Customer1;Projector;9;2021-06-17;Electronics;498.57;4487.13;South-East;S7
T8254;Customer4;Bluetooth Speaker;7;2021-07-06;Electronics;193.92;1357.44;South-West;S9
T8255;Customer12;Humidifier;4;2021-09-02;Home Appliances;267.02;1068.08;North-East;S6
T8256;Customer9;Pruning Shears;1;2021-04-09;Garden;182.53;182.53;Central;S5
T8257;Customer29;Shovel;10;2021-05-12;Garden;119.01;1190.1;South-East;S7
T8258;Customer11;Patio Heater;4;2021-11-02;Garden;264.27;1057.08;Central;S5
T8259;Customer30;Air Purifier;6;2021-05-01;Home Appliances;289.79;1738.74;South-West;S9
T8260;Customer7;Pruning Shears;8;2021-05-13;Garden;182.53;1460.24;North-West;S8
T8261;Customer12;E-reader;9;2021-03-06;Electronics;124.11;1116.99;North-East;S6
T8262;Customer15;Washing Machine;8;2021-09-30;Home Appliances;175.81;1406.48;South-East;S7
T8263;Customer28;Lawn Mower;10;2021-04-08;Garden;319.8;3198.0;Central;S5
T8264;Customer4;Coffee Machine;2;2021-05-17;Home Appliances;488.53;977.06;South-West;S9
T8265;Customer13;Compost Bin;3;2021-08-25;Garden;458.17;1374.51;East;S3
T8266;Customer13;Laptop;8;2021-09-18;Electronics;286.36;2290.88;East;S3
T8267;Customer9;Camera;2;2021-04-19;Electronics;180.47;360.94;Central;S5
T8268;Customer3;Hedge Trimmer;10;2021-05-03;Garden;115.83;1158.3;South;S2
T8269;Customer1;Rice Cooker;8;2021-06-02;Home Appliances;360.77;2886.16;South-East;S7
T8270;Customer18;Lawn Mower;7;2021-11-28;Garden;319.8;2238.6;North-East;S6
T8271;Customer19;Patio Heater;1;2021-08-04;Garden;264.27;264.27;North-West;S8
T8272;Customer4;Toaster;1;2021-01-28;Home Appliances;472.73;472.73;South-West;S9
T8273;Customer11;Electric Kettle;6;2021-05-13;Home Appliances;386.45;2318.7;Central;S5
T8274;Customer21;Game Console;9;2021-09-20;Electronics;172.31;1550.79;West;S4
T8275;Customer4;Steam Iron;4;2021-12-01;Home Appliances;385.8;1543.2;South-West;S9
T8276;Customer17;E-reader;2;2021-10-12;Electronics;124.11;248.22;West;S4
T8277;Customer16;Steam Iron;4;2021-07-09;Home Appliances;385.8;1543.2;East;S3
T8278;Customer24;Blender;8;2021-12-08;Home Appliances;448.75;3590.0;North-West;S8
T8279;Customer25;Compost Bin;9;2021-12-01;Garden;458.17;4123.53;South-East;S7
T8280;Customer24;Electric Grill;7;2021-04-08;Home Appliances;269.68;1887.76;North-West;S8
T8281;Customer9;Slow Cooker;10;2021-03-12;Home Appliances;142.42;1424.2;Central;S5
T8282;Customer2;Patio Heater;5;2021-04-23;Garden;264.27;1321.35;North-East;S6
T8283;Customer15;Bread Maker;6;2021-07-14;Home Appliances;97.27;583.62;South-East;S7
T8284;Customer26;Pruning Shears;6;2021-06-17;Garden;182.53;1095.18;North;S1
T8285;Customer9;Drone;6;2021-08-13;Electronics;373.0;2238.0;Central;S5
T8286;Customer20;Compost Bin;4;2021-02-07;Garden;458.17;1832.68;South;S2
T8287;Customer19;Wearable Fitness Tracker;1;2021-02-23;Electronics;383.13;383.13;North-West;S8
T8288;Customer10;Solar Light;3;2021-11-20;Garden;497.68;1493.04;South-East;S7
T8289;Customer11;Wireless Charger;8;2021-11-10;Electronics;347.48;2779.84;Central;S5
T8290;Customer2;Digital Camera;3;2021-03-25;Electronics;106.29;318.87;North-East;S6
T8291;Customer2;Garden Hose;5;2021-09-18;Garden;80.36;401.8;North-East;S6
T8292;Customer2;Projector;8;2021-06-15;Electronics;498.57;3988.56;North-East;S6
T8293;Customer8;Toaster;5;2021-02-21;Home Appliances;472.73;2363.65;West;S4
T8294;Customer2;Headphones;1;2021-10-08;Electronics;486.39;486.39;North-East;S6
T8295;Customer6;Rain Barrel;7;2021-07-08;Garden;474.58;3322.06;South;S2
T8296;Customer20;Smart Home Hub;2;2021-07-15;Electronics;436.04;872.08;South;S2
T8297;Customer7;Smartphone;6;2021-04-14;Electronics;443.38;2660.28;North-West;S8
T8298;Customer25;Smartwatch;10;2021-09-24;Electronics;133.49;1334.9;South-East;S7
T8299;Customer25;Noise Cancelling Headphones;2;2021-04-08;Electronics;398.86;797.72;South-East;S7
T8300;Customer19;Wheelbarrow;5;2021-09-26;Garden;197.72;988.6;North-West;S8
T8301;Customer5;Bird Feeder;8;2021-11-29;Garden;259.8;2078.4;Central;S5
T8302;Customer13;Noise Cancelling Headphones;1;2021-09-16;Electronics;398.86;398.86;East;S3
T8303;Customer12;Game Console;7;2021-08-24;Electronics;172.31;1206.17;North-East;S6
T8304;Customer28;Electric Kettle;6;2021-09-12;Home Appliances;386.45;2318.7;Central;S5
T8305;Customer5;Smartphone;3;2021-01-08;Electronics;443.38;1330.14;Central;S5
T8306;Customer3;Blender;3;2021-03-23;Home Appliances;448.75;1346.25;South;S2
T8307;Customer1;Electric Kettle;6;2021-09-07;Home Appliances;386.45;2318.7;South-East;S7
T8308;Customer20;Electric Toothbrush;1;2021-12-07;Home Appliances;320.83;320.83;South;S2
T8309;Customer23;Hedge Trimmer;3;2021-04-25;Garden;115.83;347.49;South-East;S7
T8310;Customer20;Wearable Fitness Tracker;9;2021-10-04;Electronics;383.13;3448.17;South;S2
T8311;Customer8;Bread Maker;3;2021-09-12;Home Appliances;97.27;291.81;West;S4
T8312;Customer28;Noise Cancelling Headphones;4;2021-10-06;Electronics;398.86;1595.44;Central;S5
T8313;Customer9;Shovel;6;2021-01-26;Garden;119.01;714.06;Central;S5
T8314;Customer16;Sprinkler;7;2021-12-10;Garden;252.06;1764.42;East;S3
T8315;Customer30;Bird Feeder;1;2021-02-06;Garden;259.8;259.8;South-West;S9
T8316;Customer3;Stand Mixer;1;2021-01-10;Home Appliances;308.99;308.99;South;S2
T8317;Customer24;Bread Maker;8;2021-06-03;Home Appliances;97.27;778.16;North-West;S8
T8318;Customer9;Compost Bin;7;2021-04-10;Garden;458.17;3207.19;Central;S5
T8319;Customer12;Garden Fork;8;2021-08-23;Garden;445.02;3560.16;North-East;S6
T8320;Customer23;Garden Hose;3;2021-10-02;Garden;80.36;241.08;South-East;S7
T8321;Customer25;Action Camera;10;2021-08-24;Electronics;67.45;674.5;South-East;S7
T8322;Customer8;Bluetooth Speaker;8;2021-10-19;Electronics;193.92;1551.36;West;S4
T8323;Customer6;Vacuum Cleaner;1;2021-01-20;Home Appliances;321.36;321.36;South;S2
T8324;Customer7;Electric Grill;1;2021-08-10;Home Appliances;269.68;269.68;North-West;S8
T8325;Customer2;Projector;4;2021-07-26;Electronics;498.57;1994.28;North-East;S6
T8326;Customer22;Bird Feeder;8;2021-11-16;Garden;259.8;2078.4;East;S3
T8327;Customer12;Hedge Trimmer;9;2021-02-13;Garden;115.83;1042.47;North-East;S6
T8328;Customer6;Smartphone;10;2021-02-11;Electronics;443.38;4433.8;South;S2
T8329;Customer10;External Hard Drive;5;2021-07-31;Electronics;303.42;1517.1;South-East;S7
T8330;Customer11;Coffee Machine;3;2021-10-23;Home Appliances;488.53;1465.59;Central;S5
T8331;Customer16;Slow Cooker;10;2021-11-24;Home Appliances;142.42;1424.2;East;S3
T8332;Customer6;Shovel;10;2021-01-05;Garden;119.01;1190.1;South;S2
T8333;Customer16;Electric Toothbrush;4;2021-08-07;Home Appliances;320.83;1283.32;East;S3
T8334;Customer18;Bread Maker;4;2021-10-11;Home Appliances;97.27;389.08;North-East;S6
T8335;Customer24;Toaster;6;2021-04-07;Home Appliances;472.73;2836.38;North-West;S8
T8336;Customer1;Electric Grill;3;2021-04-07;Home Appliances;269.68;809.04;South-East;S7
T8337;Customer5;Garden Sculpture;1;2021-07-31;Garden;174.01;174.01;Central;S5
T8338;Customer18;Humidifier;5;2021-08-26;Home Appliances;267.02;1335.1;North-East;S6
T8339;Customer16;Steam Iron;3;2021-10-21;Home Appliances;385.8;1157.4;East;S3
T8340;Customer1;Refrigerator;3;2021-05-24;Home Appliances;177.97;533.91;South-East;S7
T8341;Customer29;Bluetooth Speaker;8;2021-01-30;Electronics;193.92;1551.36;South-East;S7
T8342;Customer22;E-reader;10;2021-12-18;Electronics;124.11;1241.1;East;S3
T8343;Customer21;Toaster;9;2021-02-14;Home Appliances;472.73;4254.57;West;S4
T8344;Customer7;Patio Umbrella;5;2021-04-24;Garden;391.96;1959.8;North-West;S8
T8345;Customer5;Laptop;2;2021-05-30;Electronics;286.36;572.72;Central;S5
T8346;Customer23;Electric Kettle;3;2021-02-27;Home Appliances;386.45;1159.35;South-East;S7
T8347;Customer9;Patio Heater;5;2021-06-02;Garden;264.27;1321.35;Central;S5
T8348;Customer22;External Hard Drive;1;2021-06-07;Electronics;303.42;303.42;East;S3
T8349;Customer18;Laptop;8;2021-01-05;Electronics;286.36;2290.88;North-East;S6
T8350;Customer6;Digital Camera;6;2021-05-27;Electronics;106.29;637.74;South;S2
T8351;Customer15;E-reader;1;2021-11-17;Electronics;124.11;124.11;South-East;S7
T8352;Customer13;Air Fryer;1;2021-10-31;Home Appliances;172.82;172.82;East;S3
T8353;Customer30;Washing Machine;9;2021-02-08;Home Appliances;175.81;1582.29;South-West;S9
T8354;Customer29;Wearable Fitness Tracker;5;2021-02-21;Electronics;383.13;1915.65;South-East;S7
T8355;Customer11;Smartwatch;5;2021-09-01;Electronics;133.49;667.45;Central;S5
T8356;Customer15;Hair Dryer;7;2021-03-02;Home Appliances;466.13;3262.91;South-East;S7
T8357;Customer15;Toaster;7;2021-03-06;Home Appliances;472.73;3309.11;South-East;S7
T8358;Customer30;Refrigerator;2;2021-09-20;Home Appliances;177.97;355.94;South-West;S9
T8359;Customer6;Smartwatch;9;2021-08-12;Electronics;133.49;1201.41;South;S2
T8360;Customer18;Patio Heater;6;2021-09-19;Garden;264.27;1585.62;North-East;S6
T8361;Customer9;Electric Grill;1;2021-10-15;Home Appliances;269.68;269.68;Central;S5
T8362;Customer30;Dishwasher;4;2021-04-09;Home Appliances;192.46;769.84;South-West;S9
T8363;Customer12;Lawn Mower;10;2021-03-15;Garden;319.8;3198.0;North-East;S6
T8364;Customer21;Blender;4;2021-08-23;Home Appliances;448.75;1795.0;West;S4
T8365;Customer21;Laptop;1;2021-03-04;Electronics;286.36;286.36;West;S4
T8366;Customer20;Laptop;8;2021-08-30;Electronics;286.36;2290.88;South;S2
T8367;Customer22;Patio Umbrella;1;2021-07-15;Garden;391.96;391.96;East;S3
T8368;Customer6;Pruning Shears;2;2021-12-16;Garden;182.53;365.06;South;S2
T8369;Customer17;Electric Toothbrush;10;2021-07-24;Home Appliances;320.83;3208.3;West;S4
T8370;Customer17;Refrigerator;6;2021-10-24;Home Appliances;177.97;1067.82;West;S4
T8371;Customer15;Sprinkler;9;2021-01-30;Garden;252.06;2268.54;South-East;S7
T8372;Customer19;Vacuum Cleaner;10;2021-01-02;Home Appliances;321.36;3213.6;North-West;S8
T8373;Customer20;Digital Camera;5;2021-08-31;Electronics;106.29;531.45;South;S2
T8374;Customer2;Headphones;8;2021-09-19;Electronics;486.39;3891.12;North-East;S6
T8375;Customer15;E-reader;8;2021-07-24;Electronics;124.11;992.88;South-East;S7
T8376;Customer8;Wearable Fitness Tracker;8;2021-07-21;Electronics;383.13;3065.04;West;S4
T8377;Customer8;Noise Cancelling Headphones;3;2021-03-31;Electronics;398.86;1196.58;West;S4
T8378;Customer2;Portable Gaming System;3;2021-06-03;Electronics;162.18;486.54;North-East;S6
T8379;Customer10;Wheelbarrow;9;2021-10-21;Garden;197.72;1779.48;South-East;S7
T8380;Customer21;Laptop;3;2021-05-07;Electronics;286.36;859.08;West;S4
T8381;Customer21;Bread Maker;8;2021-10-23;Home Appliances;97.27;778.16;West;S4
T8382;Customer29;Vacuum Cleaner;7;2021-10-24;Home Appliances;321.36;2249.52;South-East;S7
T8383;Customer17;Electric Kettle;8;2021-06-13;Home Appliances;386.45;3091.6;West;S4
T8384;Customer20;Wheelbarrow;2;2021-02-02;Garden;197.72;395.44;South;S2
T8385;Customer1;Smartphone;7;2021-06-15;Electronics;443.38;3103.66;South-East;S7
T8386;Customer17;Smart Home Hub;4;2021-06-24;Electronics;436.04;1744.16;West;S4
T8387;Customer26;Washing Machine;9;2021-05-03;Home Appliances;175.81;1582.29;North;S1
T8388;Customer18;Rice Cooker;5;2021-10-12;Home Appliances;360.77;1803.85;North-East;S6
T8389;Customer4;Solar Light;6;2021-12-14;Garden;497.68;2986.08;South-West;S9
T8390;Customer16;VR Headset;8;2021-07-31;Electronics;421.47;3371.76;East;S3
T8391;Customer17;Garden Hose;5;2021-05-04;Garden;80.36;401.8;West;S4
T8392;Customer3;Digital Camera;9;2021-10-15;Electronics;106.29;956.61;South;S2
T8393;Customer4;Wearable Fitness Tracker;1;2021-09-14;Electronics;383.13;383.13;South-West;S9
T8394;Customer7;Air Fryer;8;2021-06-25;Home Appliances;172.82;1382.56;North-West;S8
T8395;Customer1;Noise Cancelling Headphones;10;2021-12-09;Electronics;398.86;3988.6;South-East;S7
T8396;Customer28;Electric Toothbrush;8;2021-08-25;Home Appliances;320.83;2566.64;Central;S5
T8397;Customer22;Digital Camera;1;2021-05-26;Electronics;106.29;106.29;East;S3
T8398;Customer19;Blender;10;2021-08-11;Home Appliances;448.75;4487.5;North-West;S8
T8399;Customer11;Action Camera;4;2021-06-12;Electronics;67.45;269.8;Central;S5
T8400;Customer30;Wireless Charger;7;2021-08-21;Electronics;347.48;2432.36;South-West;S9
T8401;Customer28;Bird Feeder;3;2021-02-23;Garden;259.8;779.4;Central;S5
T8402;Customer18;Solar Light;4;2021-03-17;Garden;497.68;1990.72;North-East;S6
T8403;Customer20;Hedge Trimmer;4;2021-08-08;Garden;115.83;463.32;South;S2
T8404;Customer28;Leaf Blower;4;2021-02-04;Garden;203.1;812.4;Central;S5
T8405;Customer3;Microwave;1;2021-03-25;Home Appliances;409.2;409.2;South;S2
T8406;Customer9;Action Camera;7;2021-07-17;Electronics;67.45;472.15;Central;S5
T8407;Customer4;Wheelbarrow;4;2021-07-07;Garden;197.72;790.88;South-West;S9
T8408;Customer3;Projector;3;2021-12-04;Electronics;498.57;1495.71;South;S2
T8409;Customer25;Slow Cooker;6;2021-10-23;Home Appliances;142.42;854.52;South-East;S7
T8410;Customer5;Portable Gaming System;1;2021-06-24;Electronics;162.18;162.18;Central;S5
T8411;Customer4;Solar Light;5;2021-04-07;Garden;497.68;2488.4;South-West;S9
T8412;Customer6;Washing Machine;7;2021-07-13;Home Appliances;175.81;1230.67;South;S2
T8413;Customer23;Sprinkler;9;2021-01-01;Garden;252.06;2268.54;South-East;S7
T8414;Customer11;Outdoor Fire Pit;8;2021-05-08;Garden;298.7;2389.6;Central;S5
T8415;Customer18;E-reader;2;2021-03-30;Electronics;124.11;248.22;North-East;S6
T8416;Customer23;Hedge Trimmer;2;2021-03-22;Garden;115.83;231.66;South-East;S7
T8417;Customer6;Tablet;1;2021-07-21;Electronics;366.3;366.3;South;S2
T8418;Customer28;Electric Kettle;9;2021-10-11;Home Appliances;386.45;3478.05;Central;S5
T8419;Customer2;Tablet;2;2021-12-05;Electronics;366.3;732.6;North-East;S6
T8420;Customer8;Rain Barrel;2;2021-08-03;Garden;474.58;949.16;West;S4
T8421;Customer30;Action Camera;4;2021-07-16;Electronics;67.45;269.8;South-West;S9
T8422;Customer11;Electric Toothbrush;5;2021-04-02;Home Appliances;320.83;1604.15;Central;S5
T8423;Customer13;Blender;10;2021-06-03;Home Appliances;448.75;4487.5;East;S3
T8424;Customer25;Wearable Fitness Tracker;9;2021-08-07;Electronics;383.13;3448.17;South-East;S7
T8425;Customer27;Blender;3;2021-08-18;Home Appliances;448.75;1346.25;Central;S5
T8426;Customer12;Headphones;3;2021-07-14;Electronics;486.39;1459.17;North-East;S6
T8427;Customer6;Wireless Charger;10;2021-12-02;Electronics;347.48;3474.8;South;S2
T8428;Customer1;Compost Bin;2;2021-10-28;Garden;458.17;916.34;South-East;S7
T8429;Customer18;Rice Cooker;3;2021-05-12;Home Appliances;360.77;1082.31;North-East;S6
T8430;Customer2;Slow Cooker;3;2021-10-21;Home Appliances;142.42;427.26;North-East;S6
T8431;Customer9;Refrigerator;4;2021-05-02;Home Appliances;177.97;711.88;Central;S5
T8432;Customer22;Headphones;4;2021-03-30;Electronics;486.39;1945.56;East;S3
T8433;Customer27;Outdoor Fire Pit;4;2021-02-20;Garden;298.7;1194.8;Central;S5
T8434;Customer1;Tablet;8;2021-04-23;Electronics;366.3;2930.4;South-East;S7
T8435;Customer29;Compost Bin;2;2021-01-09;Garden;458.17;916.34;South-East;S7
T8436;Customer26;Toaster;10;2021-07-23;Home Appliances;472.73;4727.3;North;S1
T8437;Customer4;Vacuum Cleaner;2;2021-03-31;Home Appliances;321.36;642.72;South-West;S9
T8438;Customer7;Camera;2;2021-11-12;Electronics;180.47;360.94;North-West;S8
T8439;Customer28;Hair Dryer;4;2021-03-08;Home Appliances;466.13;1864.52;Central;S5
T8440;Customer30;Steam Iron;4;2021-11-02;Home Appliances;385.8;1543.2;South-West;S9
T8441;Customer25;Noise Cancelling Headphones;2;2021-08-27;Electronics;398.86;797.72;South-East;S7
T8442;Customer4;Slow Cooker;10;2021-06-17;Home Appliances;142.42;1424.2;South-West;S9
T8443;Customer4;Digital Camera;6;2021-08-22;Electronics;106.29;637.74;South-West;S9
T8444;Customer15;Blender;8;2021-01-06;Home Appliances;448.75;3590.0;South-East;S7
T8445;Customer26;Garden Fork;6;2021-05-03;Garden;445.02;2670.12;North;S1
T8446;Customer1;Tablet;4;2021-05-06;Electronics;366.3;1465.2;South-East;S7
T8447;Customer19;Headphones;3;2021-10-08;Electronics;486.39;1459.17;North-West;S8
T8448;Customer20;Headphones;6;2021-07-27;Electronics;486.39;2918.34;South;S2
T8449;Customer21;Washing Machine;2;2021-01-04;Home Appliances;175.81;351.62;West;S4
T8450;Customer4;Shovel;1;2021-04-23;Garden;119.01;119.01;South-West;S9
T8451;Customer28;Leaf Blower;1;2021-04-24;Garden;203.1;203.1;Central;S5
T8452;Customer26;Wearable Fitness Tracker;9;2021-06-10;Electronics;383.13;3448.17;North;S1
T8453;Customer3;Stand Mixer;10;2021-09-13;Home Appliances;308.99;3089.9;South;S2
T8454;Customer2;Projector;1;2021-06-16;Electronics;498.57;498.57;North-East;S6
T8455;Customer25;Smartwatch;6;2021-08-02;Electronics;133.49;800.94;South-East;S7
T8456;Customer1;Solar Light;9;2021-12-06;Garden;497.68;4479.12;South-East;S7
T8457;Customer4;Toaster;9;2021-04-29;Home Appliances;472.73;4254.57;South-West;S9
T8458;Customer20;VR Headset;10;2021-01-25;Electronics;421.47;4214.7;South;S2
T8459;Customer6;Lawn Mower;5;2021-09-12;Garden;319.8;1599.0;South;S2
T8460;Customer4;Bread Maker;2;2021-11-30;Home Appliances;97.27;194.54;South-West;S9
T8461;Customer19;Humidifier;5;2021-03-23;Home Appliances;267.02;1335.1;North-West;S8
T8462;Customer25;Bluetooth Speaker;1;2021-04-04;Electronics;193.92;193.92;South-East;S7
T8463;Customer9;External Hard Drive;4;2021-08-01;Electronics;303.42;1213.68;Central;S5
T8464;Customer16;Slow Cooker;10;2021-11-10;Home Appliances;142.42;1424.2;East;S3
T8465;Customer10;Patio Umbrella;7;2021-02-10;Garden;391.96;2743.72;South-East;S7
T8466;Customer18;Lawn Mower;3;2021-11-20;Garden;319.8;959.4;North-East;S6
T8467;Customer26;Slow Cooker;6;2021-10-06;Home Appliances;142.42;854.52;North;S1
T8468;Customer30;Hedge Trimmer;7;2021-07-09;Garden;115.83;810.81;South-West;S9
T8469;Customer25;Rice Cooker;9;2021-01-13;Home Appliances;360.77;3246.93;South-East;S7
T8470;Customer28;Shovel;9;2021-03-02;Garden;119.01;1071.09;Central;S5
T8471;Customer5;Leaf Blower;8;2021-10-20;Garden;203.1;1624.8;Central;S5
T8472;Customer14;Microwave;4;2021-07-23;Home Appliances;409.2;1636.8;North-West;S8
T8473;Customer25;Washing Machine;5;2021-08-17;Home Appliances;175.81;879.05;South-East;S7
T8474;Customer17;Garden Hose;8;2021-06-08;Garden;80.36;642.88;West;S4
T8475;Customer11;Electric Toothbrush;3;2021-11-26;Home Appliances;320.83;962.49;Central;S5
T8476;Customer18;Digital Camera;6;2021-09-25;Electronics;106.29;637.74;North-East;S6
T8477;Customer22;Projector;8;2021-12-09;Electronics;498.57;3988.56;East;S3
T8478;Customer7;Coffee Machine;6;2021-05-07;Home Appliances;488.53;2931.18;North-West;S8
T8479;Customer21;Coffee Machine;6;2021-01-30;Home Appliances;488.53;2931.18;West;S4
T8480;Customer9;Electric Toothbrush;8;2021-10-05;Home Appliances;320.83;2566.64;Central;S5
T8481;Customer17;Air Purifier;3;2021-08-05;Home Appliances;289.79;869.37;West;S4
T8482;Customer16;Digital Camera;8;2021-02-21;Electronics;106.29;850.32;East;S3
T8483;Customer12;Hair Dryer;4;2021-08-31;Home Appliances;466.13;1864.52;North-East;S6
T8484;Customer17;Game Console;5;2021-01-28;Electronics;172.31;861.55;West;S4
T8485;Customer22;Hedge Trimmer;2;2021-11-08;Garden;115.83;231.66;East;S3
T8486;Customer2;Game Console;3;2021-12-16;Electronics;172.31;516.93;North-East;S6
T8487;Customer27;Steam Iron;2;2021-10-10;Home Appliances;385.8;771.6;Central;S5
T8488;Customer2;Compost Bin;7;2021-05-28;Garden;458.17;3207.19;North-East;S6
T8489;Customer19;Dishwasher;6;2021-02-19;Home Appliances;192.46;1154.76;North-West;S8
T8490;Customer7;Wheelbarrow;3;2021-10-03;Garden;197.72;593.16;North-West;S8
T8491;Customer15;Projector;3;2021-01-16;Electronics;498.57;1495.71;South-East;S7
T8492;Customer24;Electric Grill;8;2021-08-26;Home Appliances;269.68;2157.44;North-West;S8
T8493;Customer28;E-reader;8;2021-04-16;Electronics;124.11;992.88;Central;S5
T8494;Customer9;Garden Fork;10;2021-07-08;Garden;445.02;4450.2;Central;S5
T8495;Customer25;Watering Can;2;2021-06-18;Garden;327.29;654.58;South-East;S7
T8496;Customer20;Wheelbarrow;5;2021-04-08;Garden;197.72;988.6;South;S2
T8497;Customer28;Pruning Shears;4;2021-07-13;Garden;182.53;730.12;Central;S5
